"expt.id","cell.line","well","colony","uid","paired","time","time.units","drug1","drug1.conc","drug1.units","rate"
"20130121","PC9.DS9","B07","X","20130121_PC9.DS9_B07_X","No",0,"h","control",0,"M",0.0297288647794421
"20130121","PC9.DS9","B08","A","20130121_PC9.DS9_B08_A","No",0,"h","control",0,"M",0.03445461838134
"20130121","PC9.DS9","B08","B","20130121_PC9.DS9_B08_B","No",0,"h","control",0,"M",0.0417585702677685
"20130121","PC9.DS9","B08","C","20130121_PC9.DS9_B08_C","No",0,"h","control",0,"M",0.042556162180292
"20130121","PC9.DS9","B08","D","20130121_PC9.DS9_B08_D","No",0,"h","control",0,"M",0.028007583926618
"20130121","PC9.DS9","B08","E","20130121_PC9.DS9_B08_E","No",0,"h","control",0,"M",0.0209629343453129
"20130121","PC9.DS9","B08","F","20130121_PC9.DS9_B08_F","No",0,"h","control",0,"M",0.0300555108233667
"20130121","PC9.DS9","B08","G","20130121_PC9.DS9_B08_G","No",0,"h","control",0,"M",0.0314342351288327
"20130121","PC9.DS9","B08","H","20130121_PC9.DS9_B08_H","No",0,"h","control",0,"M",0.0371572514681815
"20130121","PC9.DS9","B08","I","20130121_PC9.DS9_B08_I","No",0,"h","control",0,"M",0.034977416342573
"20130121","PC9.DS9","B08","J","20130121_PC9.DS9_B08_J","No",0,"h","control",0,"M",0.0322481155622402
"20130121","PC9.DS9","B08","K","20130121_PC9.DS9_B08_K","No",0,"h","control",0,"M",0.0344163115446737
"20130121","PC9.DS9","B08","L","20130121_PC9.DS9_B08_L","No",0,"h","control",0,"M",0.028908432601911
"20130121","PC9.DS9","B08","M","20130121_PC9.DS9_B08_M","No",0,"h","control",0,"M",0.0388740013478326
"20130121","PC9.DS9","B08","N","20130121_PC9.DS9_B08_N","No",0,"h","control",0,"M",0.0366467497161028
"20130121","PC9.DS9","B08","O","20130121_PC9.DS9_B08_O","No",0,"h","control",0,"M",0.0314614449390968
"20130121","PC9.DS9","B08","P","20130121_PC9.DS9_B08_P","No",0,"h","control",0,"M",0.0313762414556539
"20130121","PC9.DS9","B08","Q","20130121_PC9.DS9_B08_Q","No",0,"h","control",0,"M",0.0341068740748729
"20130121","PC9.DS9","B08","R","20130121_PC9.DS9_B08_R","No",0,"h","control",0,"M",0.034682696132873
"20130121","PC9.DS9","B08","S","20130121_PC9.DS9_B08_S","No",0,"h","control",0,"M",0.0317846055121284
"20130121","PC9.DS9","C07","A","20130121_PC9.DS9_C07_A","No",0,"h","control",0,"M",0.0369179627288312
"20130121","PC9.DS9","C07","B","20130121_PC9.DS9_C07_B","No",0,"h","control",0,"M",0.0342027484693138
"20130121","PC9.DS9","C07","C","20130121_PC9.DS9_C07_C","No",0,"h","control",0,"M",0.0392449855370896
"20130121","PC9.DS9","C07","D","20130121_PC9.DS9_C07_D","No",0,"h","control",0,"M",0.0401019590635897
"20130121","PC9.DS9","C07","E","20130121_PC9.DS9_C07_E","No",0,"h","control",0,"M",0.0209917322428597
"20130121","PC9.DS9","C07","F","20130121_PC9.DS9_C07_F","No",0,"h","control",0,"M",0.0390514399565863
"20130121","PC9.DS9","C07","G","20130121_PC9.DS9_C07_G","No",0,"h","control",0,"M",0.0367117714518628
"20130121","PC9.DS9","C07","H","20130121_PC9.DS9_C07_H","No",0,"h","control",0,"M",0.0432882895708966
"20130121","PC9.DS9","C07","I","20130121_PC9.DS9_C07_I","No",0,"h","control",0,"M",0.0344610131588794
"20130121","PC9.DS9","C07","J","20130121_PC9.DS9_C07_J","No",0,"h","control",0,"M",0.0353977417705062
"20130121","PC9.DS9","C07","K","20130121_PC9.DS9_C07_K","No",0,"h","control",0,"M",0.0246015152815812
"20130121","PC9.DS9","C07","L","20130121_PC9.DS9_C07_L","No",0,"h","control",0,"M",0.0328499837615218
"20130121","PC9.DS9","C07","M","20130121_PC9.DS9_C07_M","No",0,"h","control",0,"M",0.0323808510277047
"20130121","PC9.DS9","C07","N","20130121_PC9.DS9_C07_N","No",0,"h","control",0,"M",0.0321075561554546
"20130121","PC9.DS9","C07","O","20130121_PC9.DS9_C07_O","No",0,"h","control",0,"M",0.0380748236419853
"20130121","PC9.DS9","C07","P","20130121_PC9.DS9_C07_P","No",0,"h","control",0,"M",0.0302599521822959
"20130121","PC9.DS9","C08","A","20130121_PC9.DS9_C08_A","No",0,"h","control",0,"M",0.0336224848987731
"20130121","PC9.DS9","C08","B","20130121_PC9.DS9_C08_B","No",0,"h","control",0,"M",0.033066434036802
"20130121","PC9.DS9","C08","C","20130121_PC9.DS9_C08_C","No",0,"h","control",0,"M",0.0323880800279987
"20130121","PC9.DS9","C08","D","20130121_PC9.DS9_C08_D","No",0,"h","control",0,"M",0.0431035445164291
"20130121","PC9.DS9","C08","E","20130121_PC9.DS9_C08_E","No",0,"h","control",0,"M",0.0364259502560214
"20130121","PC9.DS9","C08","F","20130121_PC9.DS9_C08_F","No",0,"h","control",0,"M",0.0354855461251889
"20130121","PC9.DS9","C08","G","20130121_PC9.DS9_C08_G","No",0,"h","control",0,"M",0.0406604818421595
"20130121","PC9.DS9","C08","H","20130121_PC9.DS9_C08_H","No",0,"h","control",0,"M",0.0330624621151097
"20130121","PC9.DS9","C08","I","20130121_PC9.DS9_C08_I","No",0,"h","control",0,"M",0.0484261441742788
"20130121","PC9.DS9","C08","J","20130121_PC9.DS9_C08_J","No",0,"h","control",0,"M",0.0332469476149055
"20130121","PC9.DS9","C08","K","20130121_PC9.DS9_C08_K","No",0,"h","control",0,"M",0.0363112937210877
"20130121","PC9.DS9","C08","L","20130121_PC9.DS9_C08_L","No",0,"h","control",0,"M",0.0244598529982642
"20130121","PC9.DS9","C08","M","20130121_PC9.DS9_C08_M","No",0,"h","control",0,"M",0.0273719570463127
"20130121","PC9.DS9","C08","N","20130121_PC9.DS9_C08_N","No",0,"h","control",0,"M",0.0348576776817067
"20130121","PC9.DS9","C08","O","20130121_PC9.DS9_C08_O","No",0,"h","control",0,"M",0.0382909806945854
"20130121","PC9.DS9","C08","P","20130121_PC9.DS9_C08_P","No",0,"h","control",0,"M",0.0345905622767346
"20130121","PC9.DS9","C08","Q","20130121_PC9.DS9_C08_Q","No",0,"h","control",0,"M",0.0382176736716328
"20130121","PC9.DS9","D07","A","20130121_PC9.DS9_D07_A","No",0,"h","control",0,"M",0.0418286185831175
"20130121","PC9.DS9","D07","B","20130121_PC9.DS9_D07_B","No",0,"h","control",0,"M",0.0364860414647319
"20130121","PC9.DS9","D07","C","20130121_PC9.DS9_D07_C","No",0,"h","control",0,"M",0.0372989731464414
"20130121","PC9.DS9","D07","D","20130121_PC9.DS9_D07_D","No",0,"h","control",0,"M",0.0370232779006851
"20130121","PC9.DS9","D07","E","20130121_PC9.DS9_D07_E","No",0,"h","control",0,"M",0.0356842953395083
"20130121","PC9.DS9","D07","F","20130121_PC9.DS9_D07_F","No",0,"h","control",0,"M",0.0359686605676205
"20130121","PC9.DS9","D07","G","20130121_PC9.DS9_D07_G","No",0,"h","control",0,"M",0.0357706770863382
"20130121","PC9.DS9","D07","H","20130121_PC9.DS9_D07_H","No",0,"h","control",0,"M",0.0372148690388507
"20130121","PC9.DS9","D07","I","20130121_PC9.DS9_D07_I","No",0,"h","control",0,"M",0.0422683616489067
"20130121","PC9.DS9","D07","J","20130121_PC9.DS9_D07_J","No",0,"h","control",0,"M",0.0202655070128422
"20130121","PC9.DS9","D07","K","20130121_PC9.DS9_D07_K","No",0,"h","control",0,"M",0.0394786094773602
"20130121","PC9.DS9","D07","L","20130121_PC9.DS9_D07_L","No",0,"h","control",0,"M",0.0351717723056535
"20130121","PC9.DS9","D07","M","20130121_PC9.DS9_D07_M","No",0,"h","control",0,"M",0.0435936220397857
"20130121","PC9.DS9","D07","N","20130121_PC9.DS9_D07_N","No",0,"h","control",0,"M",0.0406433242555976
"20130121","PC9.DS9","D07","O","20130121_PC9.DS9_D07_O","No",0,"h","control",0,"M",0.0409132330235074
"20130121","PC9.DS9","D07","P","20130121_PC9.DS9_D07_P","No",0,"h","control",0,"M",0.0391631102877405
"20130121","PC9.DS9","D07","Q","20130121_PC9.DS9_D07_Q","No",0,"h","control",0,"M",0.0336068739782165
"20130121","PC9.DS9","D07","R","20130121_PC9.DS9_D07_R","No",0,"h","control",0,"M",0.0323829157307293
"20130121","PC9.DS9","D07","S","20130121_PC9.DS9_D07_S","No",0,"h","control",0,"M",0.0322715824000442
"20130121","PC9.DS9","D07","T","20130121_PC9.DS9_D07_T","No",0,"h","control",0,"M",0.0375342072917991
"20130121","PC9.DS9","D07","U","20130121_PC9.DS9_D07_U","No",0,"h","control",0,"M",0.0375042795955087
"20130121","PC9","E10","A","20130121_PC9_E10_A","No",0,"h","control",0,"M",0.0282003845998082
"20130121","PC9","E10","B","20130121_PC9_E10_B","No",0,"h","control",0,"M",0.0398914291057613
"20130121","PC9","E10","C","20130121_PC9_E10_C","No",0,"h","control",0,"M",0.0452760358796299
"20130121","PC9","E10","D","20130121_PC9_E10_D","No",0,"h","control",0,"M",0.0331269089859202
"20130121","PC9","E10","E","20130121_PC9_E10_E","No",0,"h","control",0,"M",0.0388463821429369
"20130121","PC9","E10","F","20130121_PC9_E10_F","No",0,"h","control",0,"M",0.0220691843295372
"20130121","PC9","E10","G","20130121_PC9_E10_G","No",0,"h","control",0,"M",0.0356653032187408
"20130121","PC9","E10","H","20130121_PC9_E10_H","No",0,"h","control",0,"M",0.0346814841480999
"20130121","PC9","E10","I","20130121_PC9_E10_I","No",0,"h","control",0,"M",0.033180238985971
"20130121","PC9","E10","J","20130121_PC9_E10_J","No",0,"h","control",0,"M",0.031188375249285
"20130121","PC9","E10","K","20130121_PC9_E10_K","No",0,"h","control",0,"M",0.0262234589327757
"20130121","PC9","E10","L","20130121_PC9_E10_L","No",0,"h","control",0,"M",0.0276559580025637
"20130121","PC9","E10","M","20130121_PC9_E10_M","No",0,"h","control",0,"M",0.0436933281051186
"20130121","PC9","E10","N","20130121_PC9_E10_N","No",0,"h","control",0,"M",0.0388744413096333
"20130121","PC9","E10","O","20130121_PC9_E10_O","No",0,"h","control",0,"M",0.0516058134369135
"20130121","PC9","E10","P","20130121_PC9_E10_P","No",0,"h","control",0,"M",0.0320947911617846
"20130121","PC9","E10","Q","20130121_PC9_E10_Q","No",0,"h","control",0,"M",0.0359958639211932
"20130121","PC9","E10","R","20130121_PC9_E10_R","No",0,"h","control",0,"M",0.0396444275717586
"20130121","PC9","E11","A","20130121_PC9_E11_A","No",0,"h","control",0,"M",0.0388469300401971
"20130121","PC9","E11","B","20130121_PC9_E11_B","No",0,"h","control",0,"M",0.038086729575911
"20130121","PC9","E11","C","20130121_PC9_E11_C","No",0,"h","control",0,"M",0.0395747327747689
"20130121","PC9","E11","D","20130121_PC9_E11_D","No",0,"h","control",0,"M",0.0297913074770525
"20130121","PC9","E11","E","20130121_PC9_E11_E","No",0,"h","control",0,"M",0.0376460068460982
"20130121","PC9","E11","F","20130121_PC9_E11_F","No",0,"h","control",0,"M",0.0150975306406184
"20130121","PC9","E11","G","20130121_PC9_E11_G","No",0,"h","control",0,"M",0.0408991598583649
"20130121","PC9","F10","A","20130121_PC9_F10_A","No",0,"h","control",0,"M",0.0298657052059626
"20130121","PC9","F10","B","20130121_PC9_F10_B","No",0,"h","control",0,"M",0.032657193643955
"20130121","PC9","F10","C","20130121_PC9_F10_C","No",0,"h","control",0,"M",0.0348618406516883
"20130121","PC9","F10","D","20130121_PC9_F10_D","No",0,"h","control",0,"M",0.0302941631814396
"20130121","PC9","F10","E","20130121_PC9_F10_E","No",0,"h","control",0,"M",0.0344541789890001
"20130121","PC9","F10","F","20130121_PC9_F10_F","No",0,"h","control",0,"M",0.0407376874769271
"20130121","PC9","F10","G","20130121_PC9_F10_G","No",0,"h","control",0,"M",0.0449826418275303
"20130121","PC9","F10","H","20130121_PC9_F10_H","No",0,"h","control",0,"M",0.0333324301360757
"20130121","PC9","F10","I","20130121_PC9_F10_I","No",0,"h","control",0,"M",0.0336268081934316
"20130121","PC9","F10","J","20130121_PC9_F10_J","No",0,"h","control",0,"M",0.0338814570954492
"20130121","PC9","F10","K","20130121_PC9_F10_K","No",0,"h","control",0,"M",0.0338911814435183
"20130121","PC9","F10","L","20130121_PC9_F10_L","No",0,"h","control",0,"M",0.0430552848062893
"20130121","PC9","F10","M","20130121_PC9_F10_M","No",0,"h","control",0,"M",0.0362820598927981
"20130121","PC9","F11","A","20130121_PC9_F11_A","No",0,"h","control",0,"M",0.0376429507093686
"20130121","PC9","F11","B","20130121_PC9_F11_B","No",0,"h","control",0,"M",0.0355868249248813
"20130121","PC9","F11","C","20130121_PC9_F11_C","No",0,"h","control",0,"M",0.0294988614811357
"20130121","PC9","F11","D","20130121_PC9_F11_D","No",0,"h","control",0,"M",0.0411918170036943
"20130121","PC9","F11","E","20130121_PC9_F11_E","No",0,"h","control",0,"M",0.0392586031923867
"20130121","PC9","G10","B","20130121_PC9_G10_B","No",0,"h","control",0,"M",0.041124328104405
"20130121","PC9","G10","C","20130121_PC9_G10_C","No",0,"h","control",0,"M",0.0381973554380645
"20130121","PC9","G10","D","20130121_PC9_G10_D","No",0,"h","control",0,"M",0.0431573829620078
"20130121","PC9","G10","E","20130121_PC9_G10_E","No",0,"h","control",0,"M",0.0407857847904869
"20130121","PC9","G10","F","20130121_PC9_G10_F","No",0,"h","control",0,"M",0.0432223094913808
"20130121","PC9","G10","G","20130121_PC9_G10_G","No",0,"h","control",0,"M",0.0386122239456841
"20130121","PC9","G10","H","20130121_PC9_G10_H","No",0,"h","control",0,"M",0.0431142281691514
"20130121","PC9","G10","I","20130121_PC9_G10_I","No",0,"h","control",0,"M",0.0411435765047624
"20130121","PC9","G10","J","20130121_PC9_G10_J","No",0,"h","control",0,"M",0.0363477913167924
"20130121","PC9","G10","K","20130121_PC9_G10_K","No",0,"h","control",0,"M",0.0322641327638568
"20130121","PC9","G10","L","20130121_PC9_G10_L","No",0,"h","control",0,"M",0.0364121812140907
"20130121","PC9","G10","M","20130121_PC9_G10_M","No",0,"h","control",0,"M",0.0328610771955169
"20130121","PC9","G10","N","20130121_PC9_G10_N","No",0,"h","control",0,"M",0.0330110435578376
"20130121","PC9","G10","O","20130121_PC9_G10_O","No",0,"h","control",0,"M",0.0319606536609052
"20130121","PC9","G10","P","20130121_PC9_G10_P","No",0,"h","control",0,"M",0.0414758179599453
"20130121","PC9","G11","A","20130121_PC9_G11_A","No",0,"h","control",0,"M",0.0354452422007605
"20130121","PC9","G11","B","20130121_PC9_G11_B","No",0,"h","control",0,"M",0.0306685579199135
"20130121","PC9","G11","C","20130121_PC9_G11_C","No",0,"h","control",0,"M",0.0277549045834894
"20130121","PC9","G11","D","20130121_PC9_G11_D","No",0,"h","control",0,"M",0.0353294015192778
"20130121","PC9","G11","E","20130121_PC9_G11_E","No",0,"h","control",0,"M",0.0237849851748726
"20130121","PC9","G11","F","20130121_PC9_G11_F","No",0,"h","control",0,"M",0.037336460420927
"20130118","PC9.BR1","B05","A","20130118_PC9.BR1_B05_A","No",0,"h","control",0,"M",0.0419730015301216
"20130118","PC9.BR1","B05","B","20130118_PC9.BR1_B05_B","No",0,"h","control",0,"M",0.0377829254124352
"20130118","PC9.BR1","B05","C","20130118_PC9.BR1_B05_C","No",0,"h","control",0,"M",0.0403647403798673
"20130118","PC9.BR1","B05","D","20130118_PC9.BR1_B05_D","No",0,"h","control",0,"M",0.0426082584930265
"20130118","PC9.BR1","B05","E","20130118_PC9.BR1_B05_E","No",0,"h","control",0,"M",0.0340494960841241
"20130118","PC9.BR1","B05","F","20130118_PC9.BR1_B05_F","No",0,"h","control",0,"M",0.0373948041477953
"20130118","PC9.BR1","B05","G","20130118_PC9.BR1_B05_G","No",0,"h","control",0,"M",0.0347882649666571
"20130118","PC9.BR1","B05","H","20130118_PC9.BR1_B05_H","No",0,"h","control",0,"M",0.043691825177199
"20130118","PC9.BR1","B05","I","20130118_PC9.BR1_B05_I","No",0,"h","control",0,"M",0.0422215931586473
"20130118","PC9.BR1","B05","J","20130118_PC9.BR1_B05_J","No",0,"h","control",0,"M",0.0422215931586473
"20130118","PC9.BR1","B05","K","20130118_PC9.BR1_B05_K","No",0,"h","control",0,"M",0.0496320586186521
"20130118","PC9.BR1","B05","L","20130118_PC9.BR1_B05_L","No",0,"h","control",0,"M",0.0506870278677978
"20130118","PC9.BR1","B05","M","20130118_PC9.BR1_B05_M","No",0,"h","control",0,"M",0.046816139366791
"20130118","PC9.BR1","B05","N","20130118_PC9.BR1_B05_N","No",0,"h","control",0,"M",0.035382721234707
"20130118","PC9.BR1","B05","O","20130118_PC9.BR1_B05_O","No",0,"h","control",0,"M",0.0523914291057613
"20130118","PC9.BR1","B05","P","20130118_PC9.BR1_B05_P","No",0,"h","control",0,"M",0.0485580387438555
"20130118","PC9.BR1","B05","Q","20130118_PC9.BR1_B05_Q","No",0,"h","control",0,"M",0.0307534240997539
"20130118","PC9.BR1","B05","R","20130118_PC9.BR1_B05_R","No",0,"h","control",0,"M",0.0474845751463383
"20130118","PC9.BR1","B05","S","20130118_PC9.BR1_B05_S","No",0,"h","control",0,"M",0.0381974919725553
"20130118","PC9.BR1","B05","T","20130118_PC9.BR1_B05_T","No",0,"h","control",0,"M",0.0386693342846135
"20130118","PC9.BR1","B05","U","20130118_PC9.BR1_B05_U","No",0,"h","control",0,"M",0.0384706401948461
"20130118","PC9.BR1","B05","V","20130118_PC9.BR1_B05_V","No",0,"h","control",0,"M",0.0418409173987276
"20130118","PC9.BR1","B06","A","20130118_PC9.BR1_B06_A","No",0,"h","control",0,"M",0.0319426000116799
"20130118","PC9.BR1","B06","B","20130118_PC9.BR1_B06_B","No",0,"h","control",0,"M",0.0390677544856653
"20130118","PC9.BR1","B06","C","20130118_PC9.BR1_B06_C","No",0,"h","control",0,"M",0.0434027733330644
"20130118","PC9.BR1","B06","D","20130118_PC9.BR1_B06_D","No",0,"h","control",0,"M",0.0309243935226808
"20130118","PC9.BR1","B06","E","20130118_PC9.BR1_B06_E","No",0,"h","control",0,"M",0.0339070739306888
"20130118","PC9.BR1","B06","F","20130118_PC9.BR1_B06_F","No",0,"h","control",0,"M",0.0423719963306647
"20130118","PC9.BR1","B06","G","20130118_PC9.BR1_B06_G","No",0,"h","control",0,"M",0.0425191956784804
"20130118","PC9.BR1","B06","H","20130118_PC9.BR1_B06_H","No",0,"h","control",0,"M",0.0390677544856653
"20130118","PC9.BR1","B06","I","20130118_PC9.BR1_B06_I","No",0,"h","control",0,"M",0.0423459757668519
"20130118","PC9.BR1","B06","J","20130118_PC9.BR1_B06_J","No",0,"h","control",0,"M",0.0375342072917991
"20130118","PC9.BR1","C05","A","20130118_PC9.BR1_C05_A","No",0,"h","control",0,"M",0.0471555579662898
"20130118","PC9.BR1","C05","AA","20130118_PC9.BR1_C05_AA","No",0,"h","control",0,"M",0.0434477277990318
"20130118","PC9.BR1","C05","B","20130118_PC9.BR1_C05_B","No",0,"h","control",0,"M",0.0276674854576007
"20130118","PC9.BR1","C05","BB","20130118_PC9.BR1_C05_BB","No",0,"h","control",0,"M",0.0355520628367793
"20130118","PC9.BR1","C05","C","20130118_PC9.BR1_C05_C","No",0,"h","control",0,"M",0.041054675345205
"20130118","PC9.BR1","C05","D","20130118_PC9.BR1_C05_D","No",0,"h","control",0,"M",0.0312345791723369
"20130118","PC9.BR1","C05","E","20130118_PC9.BR1_C05_E","No",0,"h","control",0,"M",0.0420178031566434
"20130118","PC9.BR1","C05","F","20130118_PC9.BR1_C05_F","No",0,"h","control",0,"M",0.0466677064095796
"20130118","PC9.BR1","C05","G","20130118_PC9.BR1_C05_G","No",0,"h","control",0,"M",0.0445668727981965
"20130118","PC9.BR1","C05","H","20130118_PC9.BR1_C05_H","No",0,"h","control",0,"M",0.0459789013189805
"20130118","PC9.BR1","C05","I","20130118_PC9.BR1_C05_I","No",0,"h","control",0,"M",0.0493554667311811
"20130118","PC9.BR1","C05","J","20130118_PC9.BR1_C05_J","No",0,"h","control",0,"M",0.0481555468854976
"20130118","PC9.BR1","C05","K","20130118_PC9.BR1_C05_K","No",0,"h","control",0,"M",0.0455470445361593
"20130118","PC9.BR1","C05","L","20130118_PC9.BR1_C05_L","No",0,"h","control",0,"M",0.0392923386586312
"20130118","PC9.BR1","C05","M","20130118_PC9.BR1_C05_M","No",0,"h","control",0,"M",0.0415797728553254
"20130118","PC9.BR1","C05","N","20130118_PC9.BR1_C05_N","No",0,"h","control",0,"M",0.0347240192899723
"20130118","PC9.BR1","C05","O","20130118_PC9.BR1_C05_O","No",0,"h","control",0,"M",0.0483402825270833
"20130118","PC9.BR1","C05","P","20130118_PC9.BR1_C05_P","No",0,"h","control",0,"M",0.0443328956245477
"20130118","PC9.BR1","C05","Q","20130118_PC9.BR1_C05_Q","No",0,"h","control",0,"M",0.0535063575714556
"20130118","PC9.BR1","C05","R","20130118_PC9.BR1_C05_R","No",0,"h","control",0,"M",0.0462395215528965
"20130118","PC9.BR1","C05","S","20130118_PC9.BR1_C05_S","No",0,"h","control",0,"M",0.0463027475543556
"20130118","PC9.BR1","C05","T","20130118_PC9.BR1_C05_T","No",0,"h","control",0,"M",0.0464196248631782
"20130118","PC9.BR1","C05","U","20130118_PC9.BR1_C05_U","No",0,"h","control",0,"M",0.0365270942367951
"20130118","PC9.BR1","C05","V","20130118_PC9.BR1_C05_V","No",0,"h","control",0,"M",0.0502301988153663
"20130118","PC9.BR1","C05","W","20130118_PC9.BR1_C05_W","No",0,"h","control",0,"M",0.0461069167592321
"20130118","PC9.BR1","C05","X","20130118_PC9.BR1_C05_X","No",0,"h","control",0,"M",0.0391814244185042
"20130118","PC9.BR1","C05","Y","20130118_PC9.BR1_C05_Y","No",0,"h","control",0,"M",0.0459147917027245
"20130118","PC9.BR1","C05","Z","20130118_PC9.BR1_C05_Z","No",0,"h","control",0,"M",0.040436454880993
"20130118","PC9.BR1","C06","A","20130118_PC9.BR1_C06_A","No",0,"h","control",0,"M",0.0401304382344982
"20130118","PC9.BR1","C06","B","20130118_PC9.BR1_C06_B","No",0,"h","control",0,"M",0.0388840702246162
"20130118","PC9.BR1","C06","C","20130118_PC9.BR1_C06_C","No",0,"h","control",0,"M",0.0426781666089613
"20130118","PC9.BR1","C06","D","20130118_PC9.BR1_C06_D","No",0,"h","control",0,"M",0.0341008927100334
"20130118","PC9.BR1","C06","E","20130118_PC9.BR1_C06_E","No",0,"h","control",0,"M",0.0367565099815478
"20130118","PC9.BR1","C06","F","20130118_PC9.BR1_C06_F","No",0,"h","control",0,"M",0.047861598861047
"20130118","PC9.BR1","C06","G","20130118_PC9.BR1_C06_G","No",0,"h","control",0,"M",0.0474022623719374
"20130118","PC9.BR1","C06","H","20130118_PC9.BR1_C06_H","No",0,"h","control",0,"M",0.0303009011944232
"20130118","PC9.BR1","C06","I","20130118_PC9.BR1_C06_I","No",0,"h","control",0,"M",0.0446703261211953
"20130118","PC9.BR1","C06","J","20130118_PC9.BR1_C06_J","No",0,"h","control",0,"M",0.0500560564002225
"20130118","PC9.BR1","B09","A","20130118_PC9.BR1_B09_A","No",0,"h","erlotinib",3e-06,"M",0.0391867769231377
"20130118","PC9.BR1","B09","B","20130118_PC9.BR1_B09_B","No",0,"h","erlotinib",3e-06,"M",0.0325009049903864
"20130118","PC9.BR1","B09","C","20130118_PC9.BR1_B09_C","No",0,"h","erlotinib",3e-06,"M",0.0283056408897243
"20130118","PC9.BR1","B09","D","20130118_PC9.BR1_B09_D","No",0,"h","erlotinib",3e-06,"M",0.0417808518175997
"20130118","PC9.BR1","B09","E","20130118_PC9.BR1_B09_E","No",0,"h","erlotinib",3e-06,"M",0.0426482929061495
"20130118","PC9.BR1","B09","F","20130118_PC9.BR1_B09_F","No",0,"h","erlotinib",3e-06,"M",0.0434519480386971
"20130118","PC9.BR1","B09","G","20130118_PC9.BR1_B09_G","No",0,"h","erlotinib",3e-06,"M",0.044640562698003
"20130118","PC9.BR1","B10","A","20130118_PC9.BR1_B10_A","No",0,"h","erlotinib",3e-06,"M",0.0244037695232326
"20130118","PC9.BR1","B10","B","20130118_PC9.BR1_B10_B","No",0,"h","erlotinib",3e-06,"M",0.0338869511266225
"20130118","PC9.BR1","B10","C","20130118_PC9.BR1_B10_C","No",0,"h","erlotinib",3e-06,"M",0.0325109787027433
"20130118","PC9.BR1","B10","D","20130118_PC9.BR1_B10_D","No",0,"h","erlotinib",3e-06,"M",0.0369975748751872
"20130118","PC9.BR1","B10","E","20130118_PC9.BR1_B10_E","No",0,"h","erlotinib",3e-06,"M",0.0381143318899315
"20130118","PC9.BR1","B10","F","20130118_PC9.BR1_B10_F","No",0,"h","erlotinib",3e-06,"M",0.0298325555554335
"20130118","PC9.BR1","B10","G","20130118_PC9.BR1_B10_G","No",0,"h","erlotinib",3e-06,"M",0.0411959099416441
"20130118","PC9.BR1","B10","H","20130118_PC9.BR1_B10_H","No",0,"h","erlotinib",3e-06,"M",0.0366502155411826
"20130118","PC9.BR1","B10","I","20130118_PC9.BR1_B10_I","No",0,"h","erlotinib",3e-06,"M",0.0410734105904258
"20130118","PC9.BR1","B10","J","20130118_PC9.BR1_B10_J","No",0,"h","erlotinib",3e-06,"M",0.0353113289583401
"20130118","PC9.BR1","B11","A","20130118_PC9.BR1_B11_A","No",0,"h","erlotinib",3e-06,"M",0.0404324644570072
"20130118","PC9.BR1","B11","B","20130118_PC9.BR1_B11_B","No",0,"h","erlotinib",3e-06,"M",0.0393053089075809
"20130118","PC9.BR1","B11","C","20130118_PC9.BR1_B11_C","No",0,"h","erlotinib",3e-06,"M",0.0320552461680496
"20130118","PC9.BR1","B11","D","20130118_PC9.BR1_B11_D","No",0,"h","erlotinib",3e-06,"M",0.0401006286311908
"20130118","PC9.BR1","B11","E","20130118_PC9.BR1_B11_E","No",0,"h","erlotinib",3e-06,"M",0.0356821126153135
"20130118","PC9.BR1","B11","F","20130118_PC9.BR1_B11_F","No",0,"h","erlotinib",3e-06,"M",0.0364087860717184
"20130118","PC9.BR1","C09","A","20130118_PC9.BR1_C09_A","No",0,"h","erlotinib",3e-06,"M",0.0335083021152054
"20130118","PC9.BR1","C09","B","20130118_PC9.BR1_C09_B","No",0,"h","erlotinib",3e-06,"M",0.0399468413372406
"20130118","PC9.BR1","C09","C","20130118_PC9.BR1_C09_C","No",0,"h","erlotinib",3e-06,"M",0.040001848357864
"20130118","PC9.BR1","C09","D","20130118_PC9.BR1_C09_D","No",0,"h","erlotinib",3e-06,"M",0.0436025002735087
"20130118","PC9.BR1","C09","E","20130118_PC9.BR1_C09_E","No",0,"h","erlotinib",3e-06,"M",0.0336596929150212
"20130118","PC9.BR1","C09","F","20130118_PC9.BR1_C09_F","No",0,"h","erlotinib",3e-06,"M",0.0399088943936734
"20130118","PC9.BR1","C09","G","20130118_PC9.BR1_C09_G","No",0,"h","erlotinib",3e-06,"M",0.0296297231816758
"20130118","PC9.BR1","C09","H","20130118_PC9.BR1_C09_H","No",0,"h","erlotinib",3e-06,"M",0.0385759078600064
"20130118","PC9.BR1","C09","I","20130118_PC9.BR1_C09_I","No",0,"h","erlotinib",3e-06,"M",0.0381910428970734
"20130118","PC9.BR1","C09","J","20130118_PC9.BR1_C09_J","No",0,"h","erlotinib",3e-06,"M",0.0397035675571123
"20130118","PC9.BR1","C09","K","20130118_PC9.BR1_C09_K","No",0,"h","erlotinib",3e-06,"M",0.0410010120336586
"20130118","PC9.BR1","C10","A","20130118_PC9.BR1_C10_A","No",0,"h","erlotinib",3e-06,"M",0.0429491626963544
"20130118","PC9.BR1","C10","B","20130118_PC9.BR1_C10_B","No",0,"h","erlotinib",3e-06,"M",0.0443941128146482
